motor gücü çok zayıf.gorundugu gibi geldi;notr
cok güzel ve kullanışlı bir ürün;pozitif
ne urunu nede magazayi asla sevmedim 1 yildizi bile haketmiyorlar;negatif
pratik hızlı ve temizliği kolay;pozitif
FENA DEĞİL ŞİMDİLİK;negatif
mükemmel tşkrler;pozitif
ilk kullanımdan itibaren telefon şarjı yüzde 95 i bulduktan sonra bir türlü 100 e ulaşmıyor,sanki şarj kablosu takılmamış gibi sürekli uyarı sesi veriyor.o aşamadan sonra çok zor full oluyor. şarjı kullandıktan sonra yüzde 4- 5e inincede kapanıyor. mecbur kalmadıkça kullanmıyorum.;negatif
Kaliteli ürün çokta severek kullanıyorum;pozitif
Izgaralar çıkmıyor, temizlemesi zor;negatif
Ürün çok iyi getiren sürat kargo rezalet;negatif
3 aydır kullanıyorum. kettle olarak ta kullanıyorum çok memnunum. tek memnun olmadıgım konu dışı çok fazla su lekesi oluyor onun dışında ısınması falan hızlı güzel.arçelik zaten belli ediyor kendini.;pozitif
kalitesi pek iyi değil;negatif
kokusu güzel saç taranırken yardımcı olan bir sprey parlaklık ta veriyor banyo yapmamış olsam bile saçıma sıktıktan sonra taradığımda saçım daha hoş oluyor ama onarıcı etkisi hakkında yorum yapmak için henüz erken;notr
Ütünün buhar tuşu diğer tarafta ters oldu. Ayrıca yapıştırıyor. taban kalitesiz gibi..;negatif
Tesekkur ediyorum;pozitif
gayet kullanışlı hafızası yeterli, fiyat kalite performansı çok iyi . kesinlikle tavsiye ediyorum. bu fiyata alabileceğiniz en iyi telefon . hepsi burada güvencesi altında olması önemli;pozitif
Ürün fiyatına göre gerçekten iyi anneme aldım çok memnun olduğunu söyledi. Fiyatına göre gayet iyi.;pozitif
1 hafta önce samsung a71 telefon aldım. Whatsapp sesli mesaj dinlerken ekran kararıyor ve dinleyemiyorum. Sensör sorunu var anladığım kadarıyla. Ne yapılmalı bilemedim;notr
Eşime aldığım bu küçük arkadaş evi canavar gibi süpürüyor ben büyük süpürgeyle uğraşamam diyen eşler için mükemmel bir ürün. Erkeklere kolay gelsin 😂🧡;pozitif
Önümüzdeki hafta schaferin hem otomatik hem közde pişirme özellikli olanı 101e geliyor o modelden alıp kullanan varsa tecrübelerini yazabilir mi road etsem;negatif
Ürün çok kısa sürede elimize ulaştı. Garanti vb belgeler de kutu içerisindeydi, tavsiye ederim. Fayda\maliyet olarak gayet başarılı bir telefon.;pozitif
Aciklamalarinda 2 adet usb portu var diye yazmislar n16 modelde yok. Hd baglarim diye düşünmüştüm. Sizde buna aldanmayin. Aciklama kismini 10 kere okudum şimdi degistirebilirler.;negatif
MARKA MALUM MAĞAZA DA GÜVENİLİR VE HIZLI;pozitif
Fiyatına göre bir ürün;notr
Ürün açıklaması yetersiz. Böyle olmamalı. Ürünün adı var modeli yok. Ne RAM'i belli, ne kapasitesi belli.;negatif
Kesinlikle kaliteli;pozitif
Çok kullanışlı bir ürün Kendi küçük ama işlevi büyük😊;pozitif
Fırın beklediğimizden biraz büyük çıktı ama gri ve siyah rengiyle görsel açıdan çok şık duruyor iç aydınlatması güzel 2 tepsiyi aynı anda pişirebiliyor, fırın ve tepsilerin malzemesi çok kaliteli ve sağlam gayet kullanışlı...;notr
şimdilik sorunsuz kullanıyoruz rengi pembe aldık biraz fazla gösterişli daha geniş bir renk skalası sunulabilir;pozitif
plakaları çıkmıyor ancak ona rağmen kolay temizleniyor ve plakalar soyulmadı ( 6 aydır kullanıyoruz)  kaşar eriyip aktığında bile yapısmıyor.  çok kullanışlı.  hızlı ısınıyor.  fişe takılıyken sürekli ışık yanıyor, önde ki kontrol düğmesiyle ısı ayarı yapılıyor.   düğme ile aç kapa yapılıyor.   yeterli bi ürün  .  diklemesine 2 yarım sığıyor;pozitif
Ürün kaynatması ve görüntüsü güzel .Fakat demlik camı çok ince kapağını kapatayım derken hemen çatladı. Ne olduğunu bile anlayamadım. Üst demlik sipariş etmek zorunda kaldım. cam kalitesi kötü malesef;negatif
kolisi cok ozenli geldi daha demedm ama rengiii coook guzl;pozitif
Hiç memnun değilim 1 yıl oldu alalı ne kopurtuyor ne de leke çıkartıyor.camasirlar hiç temiz yikanmiyor.hic içime sinmeyerek mecburen kullanmaya devam ediyorum.aynisini abim fabrikasından aldı imdada aynı sorunlar vardı.1ay içerisinde iade etti ve parasını aldı.makineler eskiden olduğu gibi bir performans sağlamıyor.;negatif
eh güzel orta dereceli;pozitif
guzel paketlenmisti elime guzel ulasti kullanmadim daha ama calismasi icin denedim guzel yani fiyatina gore guzrl urun;pozitif
Kaliteli guzel paketleme kargoda gayet hızlıydı  teşekürler;pozitif
Samsung Gear Fit 2 kullanıyorum. Huawei bilekliği eşime aldım. Küçük olması ve şarjının uzun süre dayanması haricinde diğer özellikler bakımından samsung daha iyi. Güncelleme ile arayüz ve uygulama sayısı artırılmalı.;notr
İki aydır lierac leke kremini kullanıyorum. Hiç bir faydasını görmedim.;negatif
rengi güzel ,şık.;pozitif
cayma hakkını tüketiciye tanımıyor yani servis kurulumu yapıldıktan sonra ürünü iade almıyorlar bilginize;negatif
Olumsuz yönleri: Çooook yavaş çalışıyor.;negatif
Görüntüdeki gibi değil küçük geldi ayna. Fakat Kullanışlı. Tşkler hb.;notr
Kargo cok hızlı. Ertesi gün elimdeydi. Cihazla alakalı ise. Eski bir Huawei kullanıcısı olarak. Huawei ladar kullanisli değil. Keske 2bin liralik bir Huawei telefon alsaydim.;notr
AÇIKLAMA YETERSİZ. LÜTFEN ALACAK OLAN KULLANICILAR CAM VEYA DUVARDA DELİK AÇILMASI GEREKTİĞİ BİLGİSİNİ İYİCE EDİNİNİZ.;negatif
Taşıma çantası kutunun arka tarafında ben zor buldum, ürün çok iyi öneriririm.;notr
1200 devir sıemens çamaşır makinası aldım daha dün kuruldu yanlış bişey yaptım galiba makina kilitlendi sanki kendini programda ve aynı sürede duruyo çalışmiyo bilgisi olan varsa yazabilirmi lütfen;negatif
Hepsiburada ürünü hala göndermedi 10 agustosta isleme alinacak yaziyor hala 3 gun gecmesine rağmen siparisimin hala isleme alinmasini bekliyorum.;negatif
Birçok yemeği artık burada yapıyorum. Lezzetli ve pratik olmasının yanında bir de az yağ ile daha sağlıklı yemekler pişiriyorum.Severek kullanıyorum tavsiye ederim.;pozitif
arkadaşlar merhaba.aynı işlevi kokusuz yapan bir ürün daha var hepsiburada da.hemde çok düşük fiyata.üstten ısıtmayı verdiği için koku olmuyor.era marka;negatif
Beklentimi asla karşılamadı kahve ılık bir şekilde alınıyor makineden bu durum içme zevkinin önünde engel;negatif
ürünün paketleme şekli çok özensiz biraz dikkat gösterilirse iyi olur;negatif
Asla tavsiye etmiyorum. 👎🏼;negatif
Ürün fena değil ama renkleri bana soluk geldi.;notr
kanal geçişleri beklediğimden  yavaş        çok nadir yeniden başlattığında kitlenityor kapa aç yapıyorsun  kablosuz bağlayamadım     genel olarak memnunum;notr
Olumsuz yönleri: Ürün pişirme haznesi çizikler içinde geldi. Hemen geri gönderdim fakat 2 haftadır satıcı para iadesi yapmıyor. Hayırlısı.;negatif
fiyat performans ürünü gayet hızlı geldi ben çok memnun kaldım  Ekleme: 1 ay kadar sonra performans düştü.;negatif
Çekim kalitesi neredeyse sıfır yorumlara aldanmayın masaüstünüz varsa takılmaktan bir hal oluyor ürün berbat bir çekim kalitesi var 3.0 portunda kullanıyorum ona rağmen berbat;negatif
servis kurulumu parayla yaptı buzdolabı terleme yapıyor;negatif
Bende cuma günü sipariş verdim gelcek bakalım inşallah pişman olmam burda güzel yorumlar başka yerde okudum yorumlar hiç iyi değil ya alanlar pişman;notr
Ürünün ucunu sivri bekliyordum ama 7 plusa göre geldi şarj yerine göre bozuldu bide;negatif
ürünü daha kullanmadan antalya yetkili servisi sayesinde aldığıma pişman oldum.;notr
çok iyi pişirmiyor.. ısısı yeterli değil..;notr
güzel bir alışveriş hızlı güvenli;pozitif
ürün anlatıldığı gibi hızlı şarj etmiyor kötü deüil ama hızlı  şarj özelliği yok;notr
Kulaklığın sesi kaliteli falan değil. Aleti öve öve bitiremeyen yorumlar şüpheli. Tizler yok gibi ve olan da boğuk çıkıyor. Bas, kaba saba, ben buradayım diyor ama kalite yok. İyi ses arayanlara tavsiye etmem. Hayatımda aldığım ilk Snopy marka üründü, onu da bazı yorumlara güvenerek aldım ve pişman oldum. Hepsiburada'nın sahte yorumlara karşı önlem alması gerekiyor artık.;negatif
öncelikle sağlam değil bunu belirteyim. telefonuma cok zor takılıyor bu nedenle telefonun girişi bozulacak korkusuyla 1-2 denemeden sonra birdaha denemedim. okuma yazma hızı düşük. pc ye taktığımda aşırı ısınıyor. kısaca hiç tavsiye etmiyorum.;notr
Bu ürünü yorumlara aldanarak aldım sütlü kahve sevenler için fiyasko sütü ısıtmıyor onu geçtim çok yavan bi tadı oluyor yoğunluğu ayarlanabiliyor ama en yoğunu bile çok yavan bi tat aldık duruyor köşede bir işe yaradığı yok sütlü kahve sevenler paraya kıyıp biraz daha iyi bir makina almalılar;negatif
kargo ve gönderim yapan firma ile ilgili hiç bir sorun yok. ancak ürünün kendisi sorun. kırışık açma zayıf buhar iyi olmasına rağmen başarısız tefal den sonra hiç memnun kalmadık.  yaklaşık 1 yıldır kullanıyoruz.;negatif
Telefonu 2017 yılı Şubat ayında almıştım. Yalan yok markasını sorunlara ismini söylemekte güçlük çektiğim zamanlar oldu. Telefonun en güzel yanı donma olmaması. Aynı anda birden fazla uygulama çalışırken sıkıntı yaşanmaması. Kendine has bir havası var. Bunca zamandır pişman olmadım. İnşallah bundan sonra da olmam.;pozitif
sağlamlığını yıldızdan anlayabilirsiniz;negatif
Çok güzel bir ürün bende var. Hızıda iyi 1GB dosyayı 2dk'den az sürede atıyor..;notr
Fiyatı uygun bir krem evet ama sadece nemlendirme görevini yerini getiriyor.Bundan fazlasını beklemeyin derim.Zira göz altı morluklarımda ve hafif çizgimsi kırışıklarımda etkili olmadı.;notr
Evet Ama menü Türkçe olmaması beni üzdü;notr
Çok güzel bir makina tavsiye ederim kahvesi süper oluyor;pozitif
Ürünü alalı yaklaşık 15 gün oldu. Telefon ilk günden beri (oyun oynamadığım halde) ısınıyor. Ürün sıfır kendi kutusundan hariç başka bir kutuya daha konulmuştu ve zamanında geldi. Tasarım olarak da şık duruyor ama ısındığından dolayı şarjı da azalıyor. Tercih sizin. Satıcı: Hepsi burada;notr
Fiyatı ve performansı olarak çok güzel bir ürün. Emiş gücü tatmin edici kullanışlı. Diğer dikey süpürgelerde olduğu gibi sesi yüksek. Çok hızlı kargo siparişi verdikten 2 gün sonra elime ulaştı teşekkür ederim.;pozitif
4gb ram tek parça mı belirtilmemiş. 16gb a kadar destekliyor. bu iyi bir şey. ama ram 2×2gb şeklinde gelirse ek yapmak istediğinizde eski ram bellekler işlevsiz konuma düşecek. diğer özellikleri iyi. elinizde eski bilgisayarınızdan bir ekran kartı da varsa sizi uzun yıllar problemsiz götürebilir.;notr
sorunsuz geldi şimdilik çok güzel cekiyor fiyata göre güzel makina;pozitif
Harika tavsiye ederim;pozitif
9gün oldu alalı kurmaya gelmedi servis umarım pişman olmayız .....;negatif
Kamerası geniş ve bozma yapmıyor renkler ve kontrast müthiş. Ses olarak güzel bir hoparlörü var. Dokunmatik acısından da gayet iyi kırılmaz ekran filmi kullanıyorum ona rağmen çok iyi algılıyor atlama yapmıyor. .Genel olarak her şey ile iyi bir telefon selfi çekenlerede birebir iyi gelecektir.;pozitif
Öğrenci için çok iyi;pozitif
3 tane aynı üründen aldım 3 farklı ev hanımı kullandı cihazı.Çok kısabir süre içinde bazı parçaları kırıldı ve çalışma aksamı bozuldu. Kimseye tavsiye etmiyorum;negatif
Küçücük bir şeymiş. Fotoğrafa aldanmayın. Gerçi 100 ml olduğu yazıyor. Ürün güzel ama verdiğiniz paranın karşılığını vermiyor.;negatif
çok kullanışlı;pozitif
Alalı 2 hafta oldu. Ancak bilgisayara taktığımda görünmüyor. Sanırım çabuk arızalamdı.;negatif
Telefon sınıfındaki diğer markalarla mukayese edildiğinde gerçekten çok iyi. Depolama alanı yeterli, kullanım kolaylığı ve hız gerçekten çok iyi. Pilde 2 günlük kullanımı çok rahat karşılıyor. Fotoğraf çekimi ise gerçekten mükemmel.;pozitif
aldım kullandım 1 yıl olmadan çöp;negatif
Kullandığım en akıllı telefon. Beyaz rengi çok güzel asil bir renk. mp yeterli. ses kaydedicisi çok güzeç hoparlör çok net ses veriyor performansı iyi donma 1-2 kez yaşadım o da 1-2 sn o kadar.;pozitif
basit kullanım adım uyku kalitesi kalori hesaplıyor. ne kadar güvenilir bilemem;notr
ürün hakkında yorum yapmıştım fakat kapısında çok hafıf bı ezık vardı vestek servısı kurulumu yaparken hemen aradılar ve ıkı gun sonra yenı kapak geldı degıştıler ayrıca servısı ben aramadım kendılerı aradı ve kurulumunu yaptıllar güzel kullanışlı bı ürün dık olması bence daha ıyı çünkü ne almak istersen hepsının gözü ayrı daha kullanışlı tavsıye ederım;pozitif
Fakir e110 aldim ilk kullanmada buhar düğmesi içine çöktü cok kötü bir ütü beş kuruş etmez berbat;negatif
kokusuz dumansız yazdığı için su haznesine su doldurup evin içinde  et kızarttım ancak cidden  bayağı bayağı  koku ve duman oldu camı pencereleri açmak zorunda kaldık,30 dk ya fılan pişti tadı kömür ve odunda yapılan mangal tadında kesinlikle değil eti kurutuyor.;notr
Urun cok iyi, 5 yildiz veriyorum, ama Surat kargo ile kargo suresi coook uzun.;negatif
Apple kaliteyi hissettiriyor başarılı. güvenli alışveriş.;pozitif
Avantajlar : Şık<br />Ürün şık görünüyor.;pozitif
Gelir gelmez kullandım. Harika bir şey.;pozitif
Hızlı ve sağlam kargolama. İlk deneme sonucu bulaşıklar pırıl pırıl. Herkese Teşekkürler.;pozitif
Urun güzel ancak soğanları istediğim gibi kıymıyor bosch almadığına pişmanım eminim bosch alacağım al sana ikinci masraf;negatif
Normal Kulaklık ne artısı ne eksisi var 5-6 aydır kullanıyorum sıkıntı çıkmadı.;notr
çok güzel çekiş gücü harika tereddüt etmeden alabilirsiniz tşkler trentyol;pozitif
Bir sene olmadı ayar düğmesine basıyorum ekran gidip geliyor;notr
denedim ve sonuç mukemmle;pozitif
Ürünü bir yıl önce aldım.  Çekim gücü iyi ama uzun çalışma sonrasında aşırı gürültü yapmaya başlıyor. Servis sorunu çözemiyor.;notr
Çok mükemmel bir ütü, bende hanımım da zevkle ütü yapıyoruz. Kullanımı çok kolay, buhar hızıyla ve özel kaygan tamamıyla elbiseler çok hızlı bir şekilde ütüleniyor. Herkese tavsiye ederim. Hızlı Kargo, 5 yıldız ütü;pozitif
Olumlu yönleri: Urun iyi. Memnun kaldım. Hafif olduğu için 3 yaşındaki çocuğum bile kullanabiliyor. Tabi ki gözetimin altinda... kolumu yormuyor;pozitif
ürün elime çok çabuk ulaştı çeyizime aldım inşallah pişman olmam daha kullanmadım;pozitif
Ürünü son derece tavsiye ederim. Çok iyi. Ofis için aldık. Sadece Nescafe su haznesini biraz daha büyük yapabilirdi. Ofis için olunca sık sık su bitiyor. Ama kahvesi mükemmel. ev için daha ideal. sonuç olarak çok iyi...;notr
cok guzel bayildimmm;pozitif
Ürün mükemmel şiddetle tavsiye ederim çekimgücü harikaaaa sesi biraz fazla ama marifetlerinin yanında önemi Yok;pozitif
Kesinlikle berbat bir ürün domatesi bile doğramıyor biraz zorlayınca hemen ısındı ve plastik dişli kısımda erime oldu kesinlikle tavsiye etmiyorum;negatif
Alırken Ütü tabanı çizilmez dediler  çizildi.ayrıca  Taban alti deforme oldu kumaşı cekme yapıyor   üzerindeki sticker düştü  bugün servise gönderdim değişim talep ediyorum .  Ben memnun kalmadım.;negatif
hızlı gönderim için teşekkürler;pozitif
Bu fiyata harika bir urun. Detaylarini bilmiyorum iphone'dan gectim, kullandikca gorcez.  Paketleme gayet iyiydi. Haftasonu verdigim siparis Pazartesi geldi. Gelmeden surekli sms bildirimleri aldim. amazzon'dan asiri derece memnunuz.;pozitif
Ürünün mikser ve blender aparatları çalışırken gevşeyip düşüyor;negatif
1 haftayı gecti geleli kullanıyorum güzel beğendim akması yok bulaşması yok hemde kampanyalı fiyatla aldım bu daha da hoşuma gitti;notr
ürünü alalı 2 ay oldu ürün çok güzel çekiş gücü sağlıyor süpürge almayı düşünenlere öneririm;pozitif
Avantajlar : İyi<br />Dezavantajlar : .<br />Beklentilerimiz çok yüksek inceledik... Umarım çok sessızdır;pozitif
amazzondan güvenle aldık, anneme aldık kullanıyor.  Memnunuz.;pozitif
Dokunmatik ekranından koku gelen oldumu;negatif
24 saat dolmadan kargo elime ulaştı, mürdüm rengini sipariş vermiştim süpppper güzel bir renk tavsiye ederim. ayrıca 3 yıl + 1 yıl garanti olarak toplam 4 yıl garantili bir ürün.;pozitif
ip tv aboneliği 20 günde kapandı youtube açılmıyor sürekli ağ hatası diyor uydu kanalları bile sürekli donuyor fişi çekip takmak zorunda kalıyorum almayın arkadaşlar;negatif
Dezavantajlar : uzun pişirme süresi<br />kesinlikle memnun değilim. pişirme süresi oldukça uzun. tavuğu pişirmek saatler sürebiliyor. hiç kimseye tavsiye etmem. iki katlı olduğuna aldanmayın iki farklı tepsiyi aynı anda pişirebilmesi imkansız. ben bir tepsiyi zamanında pişirsin yeter diyorum. bakalım bu ay elektrik faturam ne kadar gelecek?;negatif
Samsung'daki klasik ekranın sarı olması (ayarlarla düzeltilememesi) ve parmak izi okuyucusunun çok kötü olması dışında, gerçekten fiyat performans ürünü. Kamerası hiç fena değil. Ekran genişliği çok iyi. Kişiselleştirmeye çok müsait. Kullanımı pratik. Konuşma sesleri temiz, çekim gücü kuvvetli. Çok memnun kaldım.;pozitif
Orjinal Ürün Kaliteli , Hızlı kargo güvenilir alışveriş.;pozitif
Ürünün eksileri artılarından çok daha etkili, kesinlikle tavsiye etmiyorum.;negatif
Ürünün hem fiyatı uygun hem de göründüğünden daha kaliteli malzemeye sahip annem için almıştım kendi blender setim bozulunca bu markadan alacağım 😊;pozitif
Şu anda değerlendiremem;negatif
orjınal kapalı kutusu ıtınalı ambalajlı gayet iyi bir ürün;pozitif
Çok kötü hiç çekmiyor kesinlikle tavsiye etmem;pozitif
Cekim gücü çok iyi değil bu sebeple iade ettik;notr
Sapını hiç beğenmedim.elimi acıtıyor çok sivri ucu.sanki o sap bu cezveye ait değilmiş de sonradan eklenmiş gibi duruyor.genel olarak idare eder...;notr
Ürün göründüğü gibi ve hızlı geldi fakat paketleme tamamen korumasızdı;notr
ürün güzel iyi ama pahalı;notr
kurumuş gibi resmen hiç memnun kalmadım;negatif
sonra dibine baktık ki paslanmış iç tabanı ve kapağının altındakimetal. kesinlikle çelik değil, sakın almayın!;negatif
Daha önceki kullandığım fırın da Luxell marka idi, memnundum bundan da memnun kalacağımı düşünüyorum.;notr
Ürün güzel tavsiye ederim;pozitif
cirpici boyu kisa ama hizi gayet iyi;pozitif
ürünü beğendim çok teşekkür ederim;pozitif
Çok şık, rengi güzel. Tam doluyken çok sessiz çalışıyor ama su seviyesi düşükken çıkan ses çok yüksek. Bu yüzden Fiyatina göre birazcık hayal kırıklığına uğradım, açık mutfak bir evde oturuyorsanız biraz ses sorunu olacak,uyuyan bebegimi uyandiriyor şu an.;notr
Göründügü gibi ürün;pozitif
Berbat bir ürün. Korax markasına kuruş harcamam bundan sonra.;negatif
Dün 205 TL'den satın aldığım ürün bugün neden219 TL'ye yükseldi anlamadım.2 adet daha hediye olarak gönderecektim.Şimdi mecburen gidip N11'den vs almak zorundayım.;negatif
Ürünün bakır rengini aldım. Siparişi akşam verdim, 12 saat bile olmadan kargomu teslim aldım. Çok kullanışlı bir ürün, mutfağımda yer de kaplamıyor. Kahveyi taşırmadan, bol köpüklü pişiriyor.;pozitif
Evet fiyatına göre en iyi ürün;pozitif
Zaman ayarı ni yapamadım nasıl yapılıyor kardeşim hediye etti bana kullanma kılavuzu da yok yardımcı olurmusunuz;negatif
1 yıl dolmadan arıza veriyor..Arçelik kalitesini bu üründe göremedik..;negatif
Makine güzel ve kullanışlı fakat otomatik iplik takmayı bir türlü yapamadım nereden yardım alabilirim yardımcı olunursa sevinirim;notr
Tefal  marka olarak beğendiğim kurumsal bir üretici, teşekkürler.;pozitif
Sağlam ve kullanışlı;pozitif
Ürün elime gayet hızlı ulaştı. Fiyatına göre kullanışlı iyi bir ürün;pozitif
2013 te aldım hala bir sorun yok :);pozitif
rengi güzel ama kuru bir ruj;notr
Wat ı yüksek olduğu için sanırım,biraz gürültülü çalışıyor ve etrafa sıçratıyor..;negatif
Paket hasarıydı ve 1 ürün eksikti. Berbat;negatif
Beklediğim gibi bir ürün çıkmadı kalitesi çok düşük çabuk arıza yapıyor;negatif
Bu kombiyi 3 yıldır kullanıyoruz bu zamana kadar hiçbir problemini görmedik sıcak su verimi çok iyi fiyatına göre çok kaliteli herkese öneririm.;negatif
Fazla araştırmayın piyasanın en iyisi en tasarruflusu;notr
Yorumlari okuyarak aldim. Yorumlari faydali buluyorum. Cok isiniyor demisler okadar isinmiyor. kanal degistiriken iyi algilamiyor demisler oda oyle degil guzel algiliyor. Tv izlerken bazen sesi kendi kendine azaliyor sonra geri artiyor arizali mi yoksa hepsi mi boyle bilemedim.;notr
İhtiyacı olana tavsiye ederim.;pozitif
ürün iyide sesi çok çıkıyor;negatif
Çok güzel halı iyi çekiyor süper olmuş gücü teknoloji;pozitif
Kargolama yanlış;negatif
Ürün görsel anlamda güzel. Kurulumu kolay. yazılım sürüm yüklemeye gerek yok. hız açısında diğer kullandığım modeme göre hemen hemen az çok fark ediyor. üstündeki kilit tuşunu hala anlıyamadım. bassamda aynı basmasamda. kullanım için klavuzunda dataylı bir bilgide yok.;notr
Hayır. Saglam değildi veya düzgün paketlenmedi.;negatif
Ürün son derece kaliteli bir yapıya ve hoş bir dizayna sahip, ürünü uzun zaman takip ve araştırma sonucunda aldım ama malesef ışık sızması, çok yoğun çıktı siyah arka planların yoğun olduğu sahneler izlenmez vede çekilmez bir hal almıştı. Üstüne birde ölü piksel çıkınca beğenerek aldığım Asus VG279Q monitorümden soğudum ve iade etmek zorunda kaldım. :-(;notr
Hızlı kargo, orjinal ürün;pozitif
herkese tavsiye ediyorum;pozitif
Ürün çok çabuk ulaştı. Fiyat performans çok iyi. Daha önce teflon yüzeyli ızgaram vardı. Çizilince çöp oldu. Bu ızgara tel olduğu için daha uzun ömürlü olur.;pozitif
hediye aldım çok begebildi;pozitif
Ürün elimize ulaşmadı;negatif
Dün sipariş girişi yaptım şuan siparişlerim sayfasında gözükmüyor yardımcı olabilir misiniz?;negatif
Pişirme süresi çok geç .  Bu süre uzayınca da etler sertleşiyor . Ben beğenmedim kesinlikle tavsiye etmiyorum .;notr
Mutlaka almalısınız;pozitif
Kulaklık fena değil. Ortalama kullanıcı için yeterli.;notr
beğendim;pozitif
babam emekli olduktan sonra fotoğraf çekmeye merak sardı ve eski bir makinesi vardı. hem rahat haberleşmek hem de fotoğraf makinesi yerine telefondan yüksek kalitede fotoğraf çekebilmesi için aldım. arka kısmının üzerinde 3 lensli yüksek odağa sahip kamerası sayesinde çok yüksek kalitede fotoğraflar çekebiliyor ve baskılarını aldığında hiç bozulma olmuyor.;pozitif
Ürün güzel ufak.;pozitif
disklerii incecik bir poşete sarıp kargolamak nedir ya;negatif
Mediamarkt müşteri hizmetleri oldukça ilgili. Bu siteden alışveriş yaptığım için oldukça memnun kaldım. Makinede gayet iyi , Bosch kalitesi tartışılmaz. Teşekkürler mediamarkt.;pozitif
ÇOK MÜKENMEL DEĞİL AMA FİYATINA GÖRE FENA DEĞİL;notr
Kırışıklığı güzel açıyor.sevdim iyiki almışım;pozitif
Ne iyi ne kötü bu fiyata anca bu. Çok bir şey beklemeyin.;notr
super bir ürün  cok gzl parcaliyor..;pozitif
hiç düşünmeden alabilirsiniz motoru çok güçlü ve haznesi çok büyük. Ben çok memnun kaldım;pozitif
hiç çekmiyor gelir gelmez 3 kere tamir gördü kokuyu hiç almıyor.sifir;negatif
Olumsuz yönleri: Cizik, düğmelerinin boyası çıkmış, kullanılmış hissi uyandıran ürün geldi. Koliyi açtım 5 dk baktim, hemen iade başvurusu yaptım.;negatif
Bozuk ürün yollamanız gerçekten çok üzücü. 0 yıldız diye seçenek olsa onu verirdim bilginize;negatif
Çok severek kullanıyorum iyi ki almışım tefal sen çok güzelsin;pozitif
Henüz kullanmadım ama kaliteli görünüyor.;pozitif
ocak kısımları oynuyor, üzerine koyduğunuz şeyin kayma riski var, yaşlı için uygun olmayan bir ürün tavsiye etmiyorum, kullanışlı değil;negatif
444 41 23'ü arayacaksınız kurulum için belirteyim boşa kontör harcamayın 1-2 saatte de gelip taktılar ,ücretsiz bu arada telefon kaydından soru soruluyor sesli cevaplıyorsunuz gelip kuruyorlar. Güzel gibi şimdilik normalde 1 sene sonra yazmak lazım yorumu aslında da zaten 2 yılda bir pert oluyor bu makineler malum kimse kalgon kullanmıyor. Ayrıca çok koyuyorlar içerisine 7 kilo dese de 9-10 koyuyor herkes sonra pert oluyo haliyle...;pozitif
Tek kelime ile rezalet paranızı çöpe atmayın prize taktığınız an şarteli attırıo malzeme kalitesi çok kötü;negatif
arkadaslar cihaz cok kaliteli fakat sakal uzunlugunuzu ayarlayacak olan aparat kesici onunu tam kapatmiyor. bu sartlar altinda istediginiz numarayi kesmek mumkun degil. 3 numara yaparken kut diye bir yer 0 numara oluyor yanlislikla. hatasiz sakal kesme ihtimaliniz 0%;negatif
Telefonu aldık.Şarj esnasında telefonun arka üst tarafı elinizi yakacak derecede ısınıyordu.Kutu açılmış olmasına rağmen iade edebilirsiniz denildi.Çok hızlı bir iade işlemi gerçekleştirdiler.Cumartesi telefon ellerine geçti.Pazartesi para bankada göründü.amazzonu kesinlikle tavsiye ederim.Şimdi yine amazzondan xaiomi bir telefon sipariş ettim umarım bu sorunsuz olur;notr
Kısa surede kargolandı  urun suyu ısıstırken sesli calisıyor ama abartılacak kadar  degil  celık olması guzel  plastik kısımlar saglam degil  gıbı  suyu kaynattıktan  sonra ısıtmaya alıyor buda. Cayı  sıcak severler İcin  dezavantaj  begedım mi orta  derece ne iyi ne kotu ama caydanlıgın verdıgı lezzeti vermiyor  o yonden pişman oldum keske guzel Bı caydanlık alsayöısım bunun yerine diye dusundum  orta yollu cayco dusunyorsanız alin ama  daha fazla beklentiniz varsa  onermıyorum bide plastik urunlerden uzak durun   🙃;notr
Anneme eşime kayınvalideme aldık hepsi memnun;pozitif
bu fiyata düşünmeden alınır kalitesi ve Pişirme si çok güzel ayrıca büyük tepsi avantaj;notr
Ses kalitesi çok iyi değil ama fiyatına göre gayet iyi;negatif
Alırken çok düşündüm gelince gerçekten güzel bir makine olduğunu gördük belki aparatları çok kaliteli değil yerinden çıkabiliyor ama makine olarak diğerlerinden hiç bir farkı yok tavsiye ederim;pozitif
Cok guclu cekimi var.. ayarlanabilir dereceli olsaydi super olurdu;pozitif
Açıklamada ips yaziyordu, tn panel geldi ve renk kalitesi kötü.;negatif
Aldığım gün bozuldu en fazla 20 dk müzik dinlemişimdir. Kulaklık zaten çöp kutusundan çıktığı anda 1 başı bozuktu ses gelmiyordu kazıklanırsınız.;negatif
Çok ses çıkarıyor korkutucu;negatif
Makınemizden cok memnunum temiz ve neredeyse kuru cıkarıyo. denildiği kadr sessız degıl. ama perde programı yok dıger kullanıcılar hangi programda yıkıyor acaba;notr
Cam olması nedeniyle tercih ettiğim ürün beklediğimden daha kısıtlı iç hacmi ile sürekli müdahale gerektiriyor yemek yaparken. Daha iyi alternatifleri olduğunu düşünüyorum.;negatif
ürünü uzun zamandır kullanıyorum memnunum sadece kireç önlemesi var yazıyor özelliklerin de  ama bir süre sonra kireç dökülmesi yapmaya başladı;pozitif
